isin,securityid,newbsecode,oldbsecode,newnsecode,oldnsecode,newname,oldname,symbol,company_id,sector
INE026A01025,500690,GSFC,,GSFC,,Gujarat State Fertilizers & Chemicals,,GSFC,852d43e4-1cc6-4e8a-b5d4-ef783ac28c8e,
INE026C01013,511535,NDASEC,,,,NDA Securities,,NDASEC,513ae166-80f2-4169-98b4-edeb66cc769a,
INE026D01011,523475,LOTUSCHO,,,,Lotus Chocolate,,LOTUSCHO,2067f6af-4e12-425f-b44b-87fe27918d79,
INE026I01010,509449,BHAGWOX,,,,Bhagwati Oxygen,,BHAGWOX,7654beac-e404-4745-8300-a2755c3372ac,
INE026L01022,503663,TILAK,,,,Tilak Ventures,,TILAK,fed6f9a9-79b6-4ed4-b74f-f99b558a533c,
INE027A01015,524230,RCF,,RCF,,Rashtriya Chemicals & Fertilizers,,RCF,13d669d6-42ca-4e64-a721-990a3275b673,
INE027D01019,511658,NETTLINX,,,,Nettlinx,,NETTLINX,eabba776-fcad-49a9-b55f-d728d04e9055,
INE027F01014,532217,SIELFNS,,,,Siel Financial Services,,SIELFNS,6f689961-1844-40f9-ba26-a8ef2b673a95,
INE027H01010,543220,MAXHEALTH,,MAXHEALTH,,Max Healthcare Institute,,MAXHEALTH,e688c96b-1978-407e-969e-b6df67ff72a6,
INE027S01017,539488,TFLL,,,,Tirupati Fin-Lease,,TFLL,e49c7f6c-9bc1-439d-8035-52b31b08678d,
INE027T01023,539226,RUDRA,,,,Rudra Global Infra Products,,RUDRA,0b3e4552-09d5-40ed-8a7e-5acf1a20df46,
INE028A01039,532134,BANKBARODA,,BANKBARODA,,Bank of Baroda,,BANKBARODA,542c7018-d2f9-40fb-821d-b7ae3790ff39,
INE029A01011,500547,BPCL,,BPCL,,Bharat Petroleum,,BPCL,900ef271-3e36-4803-8b11-0070bf9c775a,
INE029B01019,538922,COSYN,,,,COSYN,,COSYN,da6289a4-8bdc-4dfb-9f7b-03a1b47f412d,
INE029H01016,539117,SUJALA,,,,Sujala Trading & Holding,,SUJALA,08f7bb6d-45e8-4fd2-ae00-a8bdca4ee39b,
INE029L01018,533302,KICL,,KICL,,Kalyani Investment Company,,KICL,e23ebf51-b096-48b7-a493-8e63fc1b8f0e,
INE029Q01017,209291,BAHETI,,BAHETI,,Baheti Recycling Industries,,BAHETI,4b42e6e9-59f9-4048-8702-36de0ce2562f,
INE02A801020,543213,ROSSARI,,ROSSARI,,Rossari Biotech,,ROSSARI,56ae17fc-28e7-4a0c-bf6e-38713c51d868,
INE02AP01013,542145,RONI,,,,Roni Households,,RONI,662c1628-41ba-4186-8a75-fd1404f73a7f,
INE02AR01019,542437,ANMOL,,ANMOL,,Anmol,,ANMOL,c02276e0-3f86-45d0-a587-2c096a5d27b0,
INE02BR01017,512213,CLASELE,,,,Classic Electricals,,CLASELE,912119ac-f821-4940-b274-f3ca44765929,
INE02BV01019,507952,SHIKHARLETR,,,,Shikhar Leasing & Trading,,SHIKHARLETR,946d0130-ab06-4ab8-aaf7-0fa677d1845e,
INE02C301011,509870,SHAHCON,,,,Shah Construction,,SHAHCON,832301cf-5bf1-460d-ab56-212cd399e1a8,
INE02CV01017,202144,DRSDILIP,,DRSDILIP,,DRS Dilip Roadlines,,DRSDILIP,2b0d2416-d09f-4dac-8193-938f99c645c9,
INE02EE01019,209236,IPSL,,IPSL,,Integrated Personnel Services,,IPSL,f45c43c1-c4d6-4ca4-bbda-c8d7426fea6e,
INE02EZ01022,542285,AXITA,,AXITA,,Axita Cotton,,AXITA,25f92296-372e-48e6-b99d-96d8a914d8f6,
INE02GA01012,542721,ARL,,,,Anand Rayons,,ARL,3fb2f854-0e6b-44e1-9cf3-253fefc8c9d5,
INE02H701025,544100,NOVAAGRI,,NOVAAGRI,,Nova Agritech,,NOVAAGRI,532ed0fb-471b-411a-a481-2d22959a980e,
INE02ID01020,544240,RAYMONDLSL,,RAYMONDLSL,,Raymond Lifestyle,,RAYMONDLSL,67f4a44c-5cea-4dda-a376-49a9aa011c56,
INE02IJ01035,544061,AZAD,,AZAD,,Azad Engineering,,AZAD,35b14ca9-4c82-451d-a6d2-53ca4e947fe8,
INE02KC01010,208299,JAINAM,,JAINAM,,Jainam Ferro Alloys,,JAINAM,27e7b78d-f758-481c-b712-f64a34e11206,
INE02L001032,544184,BOROSCI,,BOROSCI,,BOROSCI,,BOROSCI,8799f690-e845-4a41-8b60-61fd49e05fba,
INE02NC01014,543386,FINOPB,,FINOPB,,Fino Payments Bank,,FINOPB,2ae8bba6-44ef-4226-806a-50596a9afa46,
INE02OY01016,208791,RILINFRA,,RILINFRA,,Rachana Infrastructure,,RILINFRA,cc1eaa58-181e-4ca6-9cb8-365fea7626c3,
INE02PC01027,542592,HBEL,,,,Humming Bird Education,,HBEL,3551f7ef-1813-4bf6-b2d7-fad21c532484,
INE02PY01013,543212,BOROLTD,,BOROLTD,,Borosil,,BOROLTD,64b3a678-f76a-4dbb-a3f9-f0d605d541ba,
INE02RE01045,544226,FIRSTCRY,,FIRSTCRY,,Firstcry (Brainbees Solutions),,FIRSTCRY,dc9904dc-06b6-49c9-a924-50422167be33,
INE02S501018,210924,SHREEOSFM,,SHREEOSFM,,Shree OSFM e-Mobility,,SHREEOSFM,7f034f10-36cb-4a79-8027-0ad30dbd1a47,
INE02WG01024,543449,WEL,,WEL,,Wonder Electricals,,WEL,744bb046-4210-42c3-b83b-6983b621380f,
INE02XD01011,531918,HINDAPL,,,,Hindustan Appliances,,HINDAPL,77bc77c3-ec70-4920-ae8b-8126f47ac4f8,
INE02YR01019,543626,EMIL,,EMIL,,Electronics Mart,,EMIL,300ac80a-cefa-45cb-bc36-eb1e652227bb,
INE02Z901011,521003,SHVSUIT,,,,Shiva Suitings,,SHVSUIT,63282139-349d-4d52-888d-e733d2ca1c06,
INE02ZA01012,501479,SFTL,,,,Springform Technology,,SFTL,bd8bd17c-dbfb-45da-9520-5bd8ba5441e8,
INE030A01027,500696,HINDUNILVR,,HINDUNILVR,,Hindustan Unilever,,HINDUNILVR,4a4cf024-f91b-47e1-bb72-0abebb2a4af4,
INE030C01015,523007,ANSALBU,,,,Ansal Buildwell,,ANSALBU,79d654dd-7ac6-45be-8739-2b9281e72fb5,
INE030P01017,535916,ALSL,,,,Alacrity Securities,,ALSL,66cd7ce6-ec34-4c48-bbac-eeda74a794d6,
INE030Q01015,538882,EMERALD,,,,Emerald Finance,,EMERALD,6fea4ec4-15be-4659-a411-32df7fd2eb7e,
INE030T01027,539428,TEJNAKSH,,,,Tejnaksh Healthcare,,TEJNAKSH,3d44a082-c53d-4cc7-bcd4-d5283d255822,
INE030U01025,539788,KDML,,,,Khemani Distributors,,KDML,07538b90-7003-40ec-8d65-f2920ee08e0e,
INE031A01017,540530,HUDCO,,HUDCO,,HUDCO,,HUDCO,86707db8-7325-4e67-83b1-fd409ca2a3bc,
INE031B01049,532331,AJANTPHARM,,AJANTPHARM,,Ajanta Pharma,,AJANTPHARM,d39c41e8-285b-467d-9960-b875a879839b,
INE031G01022,531254,OPTIFIN,,,,Optimus Finance Limited,,OPTIFIN,50b1235b-a83a-4c0b-9bff-4960b4584c3c,
INE032A01023,500020,BOMDYEING,,BOMDYEING,,Bombay Dyeing,,BOMDYEING,adc10af8-ba55-4816-a75c-d20a58d89ff3,
INE032B01021,500337,PRIMESECU,,PRIMESECU,,Prime Securities,,PRIMESECU,878a3039-3c1c-4b48-8a71-3ad81335ec2f,
INE032E01017,530245,ARYAMAN,,,,Aryaman Financial Services,,ARYAMAN,827f7907-f9e2-4cad-aa76-4f607060686d,
INE032Z01020,209123,BSHSL,,BSHSL,,Bombay Super Hybrid Seeds,,BSHSL,d53ed466-2444-4029-8afc-0316a54d5b04,
INE033C01019,517477,ELNET,,,,Elnet Technologies,,ELNET,16b3a93c-dbfd-44e3-9bff-c86428555a87,
INE033E01015,526251,MIDEASTP,,,,Mid East Portfolio Management,,MIDEASTP,b3bcab02-0256-400a-a2c0-5e51baa51da3,
INE034A01011,500101,ARVIND,,ARVIND,,Arvind,,ARVIND,f8f2192c-b744-41c6-a620-07e96d5dcc0b,
INE034B01019,511441,GUJCRED,,,,Gujarat Credit,,GUJCRED,89350d62-a311-44ee-a2b5-5d118600eda0,
INE034D01049,509220,PTL,,PTL,,PTL Enterprises,,PTL,761f1052-4065-4344-ae5b-dc33c4164db9,
INE034F01010,524156,TCMLMTD,,,,TCM,,TCMLMTD,08c11569-218c-4545-a6f3-ef8645160c91,
INE034S01021,539301,ARVSMART,,ARVSMART,,Arvind SmartSpaces,,ARVSMART,5a1d0b04-9e1c-4239-99cd-627c22c855fc,
INE035401020,530669,ACEENGITEC,,,,Ace Engitech,,ACEENGITEC,7c4d4d27-8c3b-4a81-9e21-0beb83500632,
INE035801013,543743,SAH,,SAH,,Sah Polymers,,SAH,b2943997-f836-43b5-9ccf-670e62b7fd4e,
INE035D01020,524667,SOTL,,SOTL,,Savita Oil Technologies,,SOTL,296596c5-8b91-4ebe-8323-70ef0bf23e5c,
INE035S01028,539195,POEL,,,,POCL Enterprises,,POEL,ea913c71-7e45-4c31-b6a5-e46f33126827,
INE036A01016,500390,RELINFRA,,RELINFRA,,Reliance Infrastructure,,RELINFRA,832837b5-d268-4c38-ae7f-d61e4b3e5071,
INE036B01030,524226,GAEL,,GAEL,,Gujarat Ambuja Exports,,GAEL,1ba38caa-5656-4c35-b14f-c3e040c0ab7a,
INE036D01028,590003,KARURVYSYA,,KARURVYSYA,,Karur Vysya Bank,,KARURVYSYA,9239fc50-8c12-45b3-9efd-028eb9de2991,
INE037A01022,500429,UNIENTER,,UNIENTER,,Uniphos Enterprises,,UNIENTER,1ae2bd95-9e2f-4025-b008-e2f42b072054,
INE037B01020,512393,SHARDUL,,,,SHARDUL SECURITIES LTD.,,SHARDUL,ef1bc6fc-e7d0-40eb-af8c-20311e8d145c,
INE037C01010,524808,PHYTO,,,,Phyto Chem,,PHYTO,89ff555a-4326-43cf-9275-6bd5c18e199c,
INE037Z01029,544315,CEWATER,,CEWATER,,Concord Enviro Systems,,CEWATER,2b09e1f7-ffc3-42f6-9e61-eff61a94f075,
INE038A01020,500440,HINDALCO,,HINDALCO,,Hindalco Industries,,HINDALCO,cd68e1e3-87c4-4467-83f4-cc566093dec8,
INE038B01010,524488,SVCIND,,,,SVC Industries,,SVCIND,ffe3d9c4-5b5f-4104-ad24-dec12e0d6033,
INE038F01029,532515,TVTODAY,,TVTODAY,,TV Today Network,,TVTODAY,cc47af56-c276-471f-9391-dcad4b250213,
INE038N01015,530921,INTETHR,,,,INTEGRATED THERMOPLASTICS,,INTETHR,f207fa7e-16be-4f7c-a8ee-6139430c5aad,
INE039A01010,500106,IFCI,,IFCI,,IFCI,,IFCI,ed6e844d-a038-4e7e-ae9e-f9a3db0d7ac2,
INE039B01026,532324,CINEVISTA,,CINEVISTA,,Cinevista,,CINEVISTA,4641fe8d-112e-4616-977a-f22b67d3173d,
INE039C01032,520051,JAMNAAUTO,,JAMNAAUTO,,Jamna Auto Industries,,JAMNAAUTO,a7bebff5-cbf8-438d-b8e0-fa8e93db0c1d,
INE039D01014,539724,HYPERSOFT,,,,Hypersoft Technologies,,HYPERSOFT,6dbfa3e8-1fa5-4d75-9fbb-de6d59290ce0,
INE039O01029,544402,JASH,,JASH,,Jash Engineering,,JASH,d6bd3a38-851a-4d4f-95a4-9f3997276323,
INE03CC01015,544355,JUBLCPL,,JUBLCPL,,Jubilant Agri & Consumer Products,,JUBLCPL,778e7ad3-9b42-4ccd-bdef-7a84e92ab3cb,
INE03CM01014,542477,GLEAM,,,,GLEAM,,GLEAM,306e741a-b5e6-436d-a3a8-bf813ce07ca3,
INE03DD01011,544197,RETAIL,,RETAIL,,JHS Svendgaard Retail Ventures,,RETAIL,7769e685-0cc3-40bc-ad97-5216f25ab104,
INE03EI01018,544008,MAXESTATES,,MAXESTATES,,Max Estates,,MAXESTATES,46f0bcf6-01ba-4e96-b72d-6589715a5e57,
INE03HW01020,543958,VLEGOV,,VLEGOV,,VL E-Governance & IT Solutions,,VLEGOV,5b5c6b4c-ae53-48fb-8ee2-eaac99cf7966,
INE03JI01017,542685,DGCONTENT,,DGCONTENT,,Digicontent,,DGCONTENT,65ef02cf-4277-40a0-91a3-a337752abebd,
INE03JT01014,544179,GODIGIT,,GODIGIT,,Go Digit General Insurance,,GODIGIT,a26cb7ea-8458-4469-a63f-1c45e230d4d7,
INE03KJ01013,8398,,,SHIGAN,,Shigan Quantum Technologies,,,35469bc0-acda-4610-a6fe-01efa5740f59,
INE03Q201024,543322,ALIVUS,,ALIVUS,,Alivus Life Sciences,,ALIVUS,58909343-9494-4134-b61c-7ffc34087d39,
INE03QK01018,543064,COHANCE,,COHANCE,,Cohance Lifesciences,,COHANCE,51879817-1778-4fc3-9c3c-464644d8815d,
INE03RS01027,543268,DRCSYSTEMS,,DRCSYSTEMS,,DRC Systems India,,DRCSYSTEMS,b2ce6d37-ee23-4b09-b0b8-30ecfce69f3b,
INE03V001013,542933,UNIVPHOTO,,UNIVPHOTO,,Universus Photo Imagings,,UNIVPHOTO,598cbbd8-aca7-496d-bbfd-8cb45c658200,
INE03WT01017,542599,ROOPSHRI,,,,Roopshri Resorts,,ROOPSHRI,3ddd3ca0-dfa2-4373-becb-9a5754d08c7d,
INE03YM01018,543233,CHEMCON,,CHEMCON,,Chemcon Speciality Chemicals,,CHEMCON,28121155-6b3f-4169-83c6-87c3ddda5fb7,
INE040A01034,500180,HDFCBANK,,HDFCBANK,,HDFC Bank,,HDFCBANK,4c0bba9b-38e1-4c04-8435-fa0d5b3309c9,
INE040D01038,522249,MAYURUNIQ,,MAYURUNIQ,,Mayur Uniquoters,,MAYURUNIQ,4d2d20da-3114-46b2-b5fd-fa208ffaf071,
INE040F01033,509040,NETLINK,,,,Netlink Solutions,,NETLINK,516e205c-3bc1-46cb-bda1-d8bc9c96a389,
INE040H01021,532667,SUZLON,,SUZLON,,Suzlon Energy,,SUZLON,36501674-fc37-4e5f-829f-a90d266e5b29,
INE040M01013,533540,TREEHOUSE,,TREEHOUSE,,Tree House Education,,TREEHOUSE,4fd2705a-ba19-4722-bc96-2a8f99454564,
INE041A01016,500119,DHAMPURSUG,,DHAMPURSUG,,Dhampur Sugar Mills,,DHAMPURSUG,1222cfa5-8f47-474a-a872-6582b6060b7d,
INE041B01014,530723,ASITCFIN,,,,Asit C Mehta Financial Services,,ASITCFIN,643e459f-b055-473a-ba7e-22d91984dd0f,
INE042A01014,500495,ESCORTS,,ESCORTS,,Escorts Kubota,,ESCORTS,edf2bc1b-8932-46a9-90ab-b79f1a8d92ec,
INE042B01012,532315,GROARC,,,,Groarc Industries,,GROARC,0c78d3a8-10cd-4c9d-b5a9-aee91535a645,
INE042C01010,530973,ALFAICA,,,,Alfa ICA,,ALFAICA,8e157d79-49ef-44d4-8c18-4e0103856e10,
INE043A01012,500160,GTL,,GTL,,GTL,,GTL,a203f6d8-7485-404f-bf89-10eacb046afd,
INE043B01028,517393,VINTRON,,,,Vintron Informatics,,VINTRON,3179f64d-816c-4091-9271-2654cad4b3ee,
INE043C01018,507580,IVP,,IVP,,IVP,,IVP,3597c791-4b48-4a1f-b363-2ac432c1df11,
INE043R01016,542544,JYOTIN,,,,Jyot International Marketing,,JYOTIN,1dcf5f63-3c85-413b-b4bc-bece89bb3571,
INE043U01010,539800,CHDCHEM,,,,CHD Chemicals,,CHDCHEM,db7f0eb7-1ad3-415d-85b3-26426d3c1e8e,
INE043W01024,543350,VIJAYA,,VIJAYA,,Vijaya Diagnostic Centre,,VIJAYA,3693b1f2-0084-4003-9fe0-14ef12727ce2,
INE044A01036,524715,SUNPHARMA,,SUNPHARMA,,Sun Pharmaceutical,,SUNPHARMA,a5430efd-61cc-4ca8-baa5-af8b7f82a294,
INE044N01021,507265,EMERALL,,,,Emerald Leisures,,EMERALL,102423e4-a6eb-4491-8e60-8d2274217ca4,
INE045601015,543367,PARAS,,PARAS,,Paras Defence Space Tech,,PARAS,393e825d-36cf-4c77-9333-4724e2b449dd,
INE045A01017,517041,ADOR,,ADOR,,Ador Welding,,ADOR,656a8e64-3aa6-4226-ae5b-fedda7091f2d,
INE045B01015,504112,NELCO,,NELCO,,NELCO,,NELCO,37105073-caf4-486c-a340-33589778088e,
INE045J01026,533333,FCL,,FCL,,Fineotex Chemical,,FCL,a2887230-4b69-4520-bb9c-055d92e96a2c,
INE046A01015,523445,RIIL,,RIIL,,Reliance Industrial Infrastructure,,RIIL,db793888-d8ca-4e2a-92de-61f9c402c9ba,
INE046E01025,506979,APTPACK,,,,APT Packaging,,APTPACK,601e3ac0-365e-4ab4-b212-9e71e1e6fdaa,
INE046M01036,531597,MIDPOLY,,,,Midland Polymers,,MIDPOLY,44b1d81d-ca90-4d03-b9ca-1426651f2008,
INE046W01019,544055,MUTHOOTMF,,MUTHOOTMF,,Muthoot Microfin,,MUTHOOTMF,f5d73d08-8f52-453f-bd2e-cf85dcba5c20,
INE047A01021,500300,GRASIM,,GRASIM,,Grasim Industries,,GRASIM,7121209f-e7f1-4d18-9378-f2630e214f9b,
INE047B01011,532716,GILLANDERS,,GILLANDERS,,Gillanders Arbuthnot,,GILLANDERS,84dd8588-9ff4-4d5d-b9ca-e602e2db3e4f,
INE047C01019,526301,MEDINOV,,,,Medinova Diagnostic Service,,MEDINOV,9a9badc1-6165-4eb2-86a2-147d24e531b9,
INE047E01031,511092,JMDVL,,,,JMD Ventures,,JMDVL,f3845986-d351-4a4b-9982-9c110d0c0e3b,
INE047O01014,535458,NIBL,,NIBL,,NRB Industrial Bearings,,NIBL,bb637893-acee-4bb7-8e0d-1ad8469b635f,
INE048A01011,500449,HOCL,,,,Hindustan Organic Chemicals,,HOCL,eaa6e449-5b4d-4349-8b2c-514e1c357c90,
INE048B01035,507789,JAGSNPHARM,,JAGSNPHARM,,Jagsonpal Pharmaceuticals,,JAGSNPHARM,7aecda03-01ec-4623-be29-96f6c4efe75d,
INE048C01025,523796,VHLTD,,VHLTD,,Viceroy Hotels,,VHLTD,fed05bea-2bfb-4991-a71f-f4b95dd2c2fc,
INE048E01013,512063,WARDHEALTH,,,,Wardwizard Healthcare,,WARDHEALTH,881eddf5-2f6a-433f-ae1b-0191a3a38467,
INE048G01026,532504,NAVINFLUOR,,NAVINFLUOR,,Navin Fluorine International,,NAVINFLUOR,84eb5bbc-6363-429c-8318-5e0e709b472c,
INE049A01027,514043,HIMATSEIDE,,HIMATSEIDE,,Himatsingka Seide,,HIMATSEIDE,48447ce4-df61-4b1b-8dbe-1586e1e330b5,
INE049B01025,532300,WOCKPHARMA,,WOCKPHARMA,,Wockhardt,,WOCKPHARMA,446cc4c0-769b-4903-aa41-e3b08038d2d1,
INE049I01012,532952,NAHARCAP,,NAHARCAP,,Nahar Capital & Financial Services,,NAHARCAP,3bb241cc-000e-428b-825a-c0f653d19f96,
INE04AK01028,542725,SBC,,SBC,,SBC Exports,,SBC,334ee4b4-813b-4eab-aff3-8aac7e65a31b,
INE04CO01018,543289,KGES,,,,Kuberan Global,,KGES,b02075dd-0404-4f36-902e-8f820947ac76,
INE04I401011,542651,KPITTECH,,KPITTECH,,KPIT Technologies,,KPITTECH,76874ac5-8ff3-4e93-8395-e1d4e59a6ac4,
INE04LG01015,201686,PAR,,PAR,,Par Drugs & Chemical,,PAR,9018213b-af61-46a4-8441-825c57d71f49,
INE04Q901010,213351,DCCL,,DCCL,,Dar Credit & Capital,,DCCL,9c40f3f7-c29a-4a30-9a9e-bca50b97e9cc,
INE04ST01013,542728,SKIEL,,,,SK International Export,,SKIEL,1b5459ed-76cd-458c-aa2b-cad72ef9bc4a,
INE04T901017,543979,KAHAN,,,,Kahan Packaging,,KAHAN,30c78516-772c-481b-8552-218af2ca227c,
INE04TZ01018,543532,ETHOSLTD,,ETHOSLTD,,Ethos,,ETHOSLTD,57b5ec9a-31a9-44dd-8538-f23b45c50df0,
INE04VT01017,507530,THAKKERS,,,,Thakkers Group,,THAKKERS,c4c3e99b-5674-4067-9b92-e73736b5b528,
INE04VX01019,20426,,,SHEETAL,,Sheetal Universal,,,99a0be68-408b-4987-9ea9-195eeca47cb4,
INE04Z101016,543927,ASIAN,,,,Asian Warehousing,,ASIAN,d259218d-d0ea-4aed-ae91-9619a78ac7cf,
INE050001010,542684,PPL,,PPL,,Prakash Pipes,,PPL,e022ce6d-7c3d-458a-be82-e7f27c8c250b,
INE050401020,543725,ELIN,,ELIN,,Elin Electronics,,ELIN,f26bad87-6c68-4ad0-8da3-42724bb2b202,
INE050A01025,501425,BBTC,,BBTC,,Bombay Burmah Trading,,BBTC,bad750d6-e18b-4701-bee8-47a1486445b9,
INE050B01023,511208,IVC,,IVC,,IL&FS Investment Managers,,IVC,5d58bfda-9746-4571-beeb-9cc7b1a553c5,
INE050E01027,530999,BALAMINES,,BALAMINES,,Balaji Amines,,BALAMINES,7884894c-5718-4ec9-baf2-966d75e77713,
INE050H01012,532661,RML,,RML,,Rane Madras,,RML,a354bd2f-8a48-46cf-b0ee-694dc0b80e02,
INE050L01048,533602,LESHAIND,,,,Lesha Industries,,LESHAIND,52bddd0c-d7e8-4e60-bc27-e2c035ba52c5,
INE050M01012,534392,VSSL,,VSSL,,Vardhman Special Steels,,VSSL,774eb7e3-ab96-48e0-adef-79a6676896b6,
INE050N01010,530215,KINGSINFR,,,,Kings Infra Ventures,,KINGSINFR,3df05b97-34f5-4902-9d0b-bab0523ef186,
INE051B01021,511431,VAKRANGEE,,VAKRANGEE,,Vakrangee,,VAKRANGEE,1893f92e-f0c8-4e03-8132-527f5e0e9345,
INE051G01012,537536,DENISCHEM,,,,Denis Chem Lab,,DENISCHEM,39b28633-97c3-4f56-a955-4dc53d8ee3ac,
INE051N01026,539470,SHREEGANES,,,,Shree Ganesh Bio-Tech,,SHREEGANES,fce6e773-b9b4-48f7-9524-6cca4acbeb88,
INE052001026,542862,SHAHLON,,,,Shahlon Silk Industries,,SHAHLON,3cadd720-c36d-4f61-a8bb-7d9585487017,
INE052A01021,522029,WINDMACHIN,,WINDMACHIN,,Windsor Machines,,WINDMACHIN,f1dddeaa-436b-43a8-b063-39de2673dea1,
INE052B01011,532645,BEEYU,,,,Beeyu Overseas,,BEEYU,a6af1d55-9911-4598-a089-730a7f0da1ac,
INE052E01015,524564,GAYATRIBI,,,,Gayatri Bioorganics,,GAYATRIBI,6b36f321-ed9a-47de-9492-98c65cae550b,
INE052I01032,532834,CAMLINFINE,,CAMLINFINE,,Camlin Fine Sciences,,CAMLINFINE,1d204a58-40b2-41f2-a602-3e1582804db9,
INE052T01013,539660,BESTAGRO,,BESTAGRO,,Best Agrolife,,BESTAGRO,68868e3a-8c56-49a6-be63-3d17a713e40e,
INE052V01019,519477,CIANAGRO,,,,CIAN Agro Industries & Infrastructure,,CIANAGRO,48572aa6-b1a0-4109-86db-1aaed9322973,
INE053A01029,500850,INDHOTEL,,INDHOTEL,,Indian Hotels Company,,INDHOTEL,b1cc910a-d3b2-4b8b-9c69-26474bbf3ca4,
INE053D01015,531300,AMITINT,,,,Amit International,,AMITINT,594682d4-1838-46c2-afc2-623ec832765d,
INE053F01010,543257,IRFC,,IRFC,,IRFC,,IRFC,e0d98a2e-8838-49db-aa61-6c19565330da,
INE054301028,544301,ODIGMA,,ODIGMA,,Odigma Consultancy Solutions,,ODIGMA,7af6b3f4-afbc-488b-b8e8-3a4249159b7a,
INE054A01027,507880,VIPIND,,VIPIND,,VIP Industries,,VIPIND,a14a680a-70a8-475d-b35f-c0f443269bbf,
INE054C01015,523660,WATERBASE,,,,Waterbase,,WATERBASE,3bdfe236-b226-44ee-b2ae-e4ce5c2f7783,
INE055A01016,500040,ABREL,,ABREL,,"Aditya Birla Real Estate ",,ABREL,cc3015e6-e4db-49bb-8f1b-1ae50d15276e,
INE055C01020,526677,KEEPLEARN,,KEEPLEARN,,DSJ Keep Learning,,KEEPLEARN,f730ab1d-c186-4fb5-a637-85a32416d02f,
INE055E01034,530053,REALECO,,,,Real Eco Energy,,REALECO,a2f59a13-17ac-46f5-9f0b-f1b6b6e37eb0,
INE055O01033,530787,INLANPR,,,,Inland Printers,,INLANPR,f57f6df8-62dc-4e03-9e26-07125fbd2554,
INE055Q01012,538919,SKILVEN,,,,Skyline Ventures India,,SKILVEN,6b2d9ee8-fa8b-4dd8-b13b-a168bc78a2cb,
INE055S01018,543933,CYIENTDLM,,CYIENTDLM,,Cyient DLM,,CYIENTDLM,6009d917-8a75-4fe5-8e36-b4a5d4ad21b6,
INE056001014,542727,CPML,,,,City Pulse Multiplex,,CPML,5f886c35-e970-444f-9cbd-261ad6c37612,
INE056E01024,524614,INDXTRA,,,,IEL,,INDXTRA,8dac3955-5d62-42ae-88c8-39695d44eb28,
INE056I01025,532884,REFEX,,REFEX,,Refex Industries,,REFEX,51051e5f-d566-431f-a30d-3fe3915dc119,
INE057Q01018,530675,YORKEXP,,,,York Exports,,YORKEXP,8a6b2ed8-6ba8-4174-be91-5c3023b827f3,
INE058A01010,500674,SANOFI,,SANOFI,,Sanofi,,SANOFI,c6af54e5-c8da-47cb-a1bb-e752e1536049,
INE058B01018,512553,ZENITHEXPO,,ZENITHEXPO,,Zenith Exports,,ZENITHEXPO,0a068cff-59c9-4542-8f34-34a450e29d8a,
INE058D01030,505840,JAIPAN,,,,Jaipan Industries,,JAIPAN,5a7976b6-60f7-4ebd-bd99-516dd19faa14,
INE058F01019,524634,ALUFLUOR,,,,Alufluoride,,ALUFLUOR,cff5872b-eb4b-4dc1-abd2-cedecff3db5f,
INE058I01013,524202,LACTOSE,,,,Lactose,,LACTOSE,377fbaf5-4433-4a4b-8d4f-829e0f4e22bd,
INE059901020,543715,IEL,,IEL,,Indiabulls Enterprises,,IEL,a5d1297a-dd76-4327-8fcc-b05ddf8abd9e,
INE059A01026,500087,CIPLA,,CIPLA,,Cipla,,CIPLA,674d5af7-4890-4db1-8632-c8dfdcd51c1c,
INE059B01024,523838,SIMPLEXINF,,SIMPLEXINF,,Simplex Infrastructures,,SIMPLEXINF,a754ef46-8126-48c8-969b-e71c03fe94c5,
INE059D01020,526947,LAOPALA,,LAOPALA,,La Opala RG,,LAOPALA,c92f692f-98bf-457e-a4c3-7bc87339d116,
INE059E01010,531778,KACHCHH,,,,Kachchh Minerals,,KACHCHH,369e96d4-39b7-405f-9538-697fe0cccbfc,
INE05AN01011,542905,HINDWAREAP,,HINDWAREAP,,Hindware Home Innovation,,HINDWAREAP,d45449b0-e6f7-4e30-a211-2d18a6b260e3,
INE05BN01019,542678,CHCL,,,,Cian Healthcare,,CHCL,88465f12-5836-4534-8af5-41eb8682a19a,
INE05CY01014,543531,TIERRA,,,,Tierra Agrotech,,TIERRA,52c5387b-dc6a-4abc-82d1-0fa33a33d729,
INE05CZ01011,543978,RATNAVEER,,RATNAVEER,,Ratnaveer Precision Engineering,,RATNAVEER,948fb228-3bed-41bd-983b-4574a77f0ff1,
INE05DH01017,211171,ATMASTCO,,ATMASTCO,,Atmastco,,ATMASTCO,89d4bcd5-5556-49b2-90bb-bf36b4feaa79,
INE05FR01029,542579,AGOL,,,,Ashapuri Gold Ornament,,AGOL,783ec75a-5e52-4937-930c-d36fe4759ed1,
INE05MV01019,542694,PARSHVA,,,,Parshva Enterprises,,PARSHVA,48090b13-0b71-405c-b0a1-0317fc9fe0da,
INE05QJ01015,542666,GKP,,,,GKP Printing & Packaging,,GKP,49acdaf9-ddd4-45a8-871d-3e7195f7252d,
INE05ST01028,543218,SBGLP,,SBGLP,,Suratwwala Business Group,,SBGLP,51754e01-57ed-4cd8-8b8d-eef7175fa680,
INE05X901010,543645,HPIL,,HPIL,,Hindprakash Industries,,HPIL,13de77aa-fa7f-4381-90f9-753ac55b9f23,
